DeviceType,AveragePacketRate,TotalFailedLogins,SuccessfulLogins,FailedLoginRate,UniqueSourceIps,FailedToSuccessRatio,UniquePortsAccessed,ConnectionAttemptsPerSecond,AverageConnectionDurationMs,NewConnectionsPerSecond,TrafficVolumeBytes,OutgoingBytes,IncomingBytes,OutgoingIncomingRatio,AverageCpuUsage,TimeOfDay,AfterHoursActivity,Label
Workstation,126.90121013247959,0,2,0,1,0,1,0,1136.6291585480883,0.40587895282848485,6411.446861851229,2086.337407521549,4325.10945432968,0.4823779443160696,3.7962189768179098,2,1,Normal
Workstation,137.36894843903062,0,0,0,1,0,2,3.53320688665994,890.52042980628,0,57017.015858499115,24204.646262055867,32812.36959644325,0.7376683415354303,31.21235995323407,2,1,PortScan
WebServer,1150.9092225416996,0,21,0,235,0,0,26.38550131507442,553.2977424966733,98.2234945493145,1726406.2390047396,346748.2806419228,1379657.9583628168,0.25132916353658746,30.376386575753408,2,1,DDoS
WebServer,365.3448196352919,1,25,0.016666666666666666,20,0.04,2,51.675743118681964,661.8392219955557,7.448347736733235,991367.8902676066,395235.9783055487,596131.9119620578,0.6630008734219623,20.63290198290549,2,1,Normal
WebServer,487.3682828780315,1,23,0.016666666666666666,14,0.043478260869565216,3,28.837339783986756,201.44269309956357,20.257767681795873,453202.88250252244,190122.18202054073,263080.7004819817,0.7226762802144894,28.431094369241045,2,1,BruteForce
WebServer,501.85574899487705,3,20,0.05,29,0.15,0,29.440297904808308,76.51364048835539,55.962396829342524,467205.4653845958,224191.7367829652,243013.72860163063,0.9225476193177543,55.73270840144686,2,1,PortScan
WebServer,1235.3056051584126,0,39,0,429,0,8,147.0822057331568,165.16251384850307,34.79118385593776,515340.61799331487,164175.13339475825,351165.48459855665,0.4675150053042344,38.718551739465056,2,1,DDoS
WebServer,305.9901799937,0,16,0,14,0,5,46.15581521152144,758.3821900299397,43.0289778649984,896924.3807408407,474300.65746222413,422623.7232786165,1.122276463286798,32.114768236001225,2,1,Normal
WebServer,506.36866520571493,0,17,0,24,0,2,35.23769487109934,550.953826253141,28.42101318384891,361727.89519052516,84050.42090391023,277677.4742866149,0.302690814657708,39.78899446443197,2,1,BruteForce
WebServer,714.5133238111131,1,42,0.016666666666666666,14,0.023809523809523808,7,86.8874730897068,864.7410660531726,39.16484048809705,777480.7416088112,271295.6380580682,506185.103550743,0.5359613235454921,59.03049413850561,2,1,PortScan
DatabaseServer,396.9811084985052,0,1,0,309,0,2,33.410489156013455,438.69741743380814,25.10393842875299,147491.6434373514,46451.82330999549,101039.8201273559,0.45973778705707485,95.88444576776199,2,1,DDoS
DatabaseServer,407.0362949274852,1,11,0.016666666666666666,7,0.09090909090909091,4,13.166455123777398,1142.252649773098,24.19130024655613,190195.49239549474,42997.488059696996,147198.00433579774,0.29210646063929174,68.20197900773826,2,1,Normal
DatabaseServer,464.3153159002737,1,21,0.016666666666666666,1,0.047619047619047616,3,21.165295535380157,114.78274490721637,15.431670030073754,184663.10501694697,146366.2250047064,38296.880012240596,3.821883792045834,62.23916768890621,2,1,Normal
DatabaseServer,193.05091183325544,2,12,0.03333333333333333,1,0.16666666666666666,1,20.199634455163647,1982.1475868294237,14.157400789066,208217.31484257447,57597.01772649728,150620.29711607718,0.38239877911082265,62.959583858306075,2,1,Exfiltration
DatabaseServer,359.4266959426725,0,15,0,4,0,0,27.131125865758797,1192.8688837728937,4.210383355676269,229886.0980232305,131944.48522477338,97941.6127984571,1.3471749285595993,41.241773955820214,2,1,Normal
IoTDevice,30.9445599734299,7,1,0.11666666666666667,8,7,1,3.8825196806743407,1748.132733480178,3.77414240048177,13086.174811893969,7346.664911657309,5739.50990023666,1.280016070946124,29.40615343204422,2,1,BruteForce
IoTDevice,12.567738859893701,3,1,0.05,4,3,8,6.022486306447213,475.5821026075209,2.050046956297283,13273.29473574824,6242.723606082821,7030.571129665421,0.8879397549569926,24.040734140877795,2,1,PortScan
IoTDevice,64.78338528200716,7,2,0.11666666666666667,1192,3.5,4,3.064186323866071,947.318510841355,2.4474159361720917,22580.978753940843,5661.442270143469,16919.536483797372,0.3346097734748837,34.08084241790864,2,1,DDoS
Workstation,210.61302422035382,0,2,0,14,0,0,1.0428823648225263,352.69530051907026,2.821090236705707,22301.48613868519,7939.164318655065,14362.321820030129,0.5527772193199895,28.60543580888784,23,1,BruteForce
Workstation,45.70582879778001,0,2,0,2,0,3,1.4224467408348507,312.77666531727635,0.38063841191776876,37404.87527794749,21145.481745318986,16259.393532628499,1.3005086384609206,18.63962068086754,23,1,PortScan
Workstation,185.68416792499454,1,2,0.016666666666666666,625,0.5,0,2.353319635225904,831.0397109892604,5.925890029685066,59078.65926663727,30095.708705856203,28982.950560781064,1.0383935425325843,52.000598430002746,23,1,DDoS
Workstation,57.4521812361141,0,3,0,1,0,1,0.41975002154137786,480.8387624950411,0,21860.647943934884,4379.159082358499,17481.488861576385,0.25050263836415654,16.360266389861085,23,1,Normal
Workstation,104.4963388734175,0,3,0,1,0,3,2.2693447798700372,417.02408476696417,0.47937943715681813,17504.467607801045,8177.353905171384,9327.113702629662,0.8767293040360259,24.691972318270253,23,1,Normal
Workstation,185.0717725601305,0,1,0,1,0,1,1.6162107677241202,1093.3122616051123,1.6726703620618368,96211.75250553503,43564.77744943836,52646.97505609667,0.8274887095226079,27.5249849365836,23,1,Exfiltration
Workstation,56.42665242385614,2,1,0.03333333333333333,1,2,3,0,165.93151060972556,0,39376.92933172967,17661.368031334896,21715.561300394776,0.8133046982770749,13.720192192021383,23,1,Normal
Workstation,68.69203819302193,0,0,0,1,0,1,0,859.2671598942989,0,25962.465577676157,8326.918342547595,17635.54723512856,0.4721667114452257,7.258827479054962,23,1,Normal
Workstation,90.01311840829445,5,0,0.08333333333333333,8,1,1,0,1027.2692443482338,1.8962541235144013,80069.3959313583,25042.780194676376,55026.615736681924,0.45510304167192894,24.40824536621209,23,1,BruteForce
Workstation,170.27665220333864,1,1,0.016666666666666666,295,1,1,5.202112978067483,736.6936535130277,3.113509257590577,25993.602296885456,18626.55624909918,7367.046047786277,2.528361588658221,37.01508631803365,23,1,DDoS
Workstation,123.6348828751668,0,2,0,2,0,3,1.3460829073864742,267.5519588385731,2.0050363950660453,31210.218699459198,11622.36003212427,19587.858667334927,0.5933451036945622,25.240106280275544,23,1,Normal
Workstation,110.87863719446383,9,1,0.15,19,9,1,0,411.81197296400285,1.362266454962422,95604.96479047302,34899.04546324075,60705.91932723228,0.574887026669,33.76055494131786,23,1,BruteForce
Workstation,42.03286325975998,2,0,0.03333333333333333,2,1,1,2.1923822102921244,1754.2021292972825,0,105850.92539082997,49176.68137851184,56674.24401231814,0.8677077610038045,13.710728256729595,23,1,PortScan
Workstation,58.474154753017416,0,1,0,1108,0,2,7.504180929253531,186.37687370162092,3.821141177659907,99375.0222987232,40832.5639659801,58542.45833274309,0.6974863223866744,39.81337054226789,23,1,DDoS
Workstation,94.64023165061143,0,3,0,2,0,1,0,809.4489991363539,2.0641730574872543,11525.534115995073,3053.813668539545,8471.720447455527,0.36047148716489513,26.26556560195402,23,1,Normal
Workstation,102.26743544264227,6,5,0.1,12,1.2,0,0,252.31783449984434,0,26948.99750056526,8764.77397329024,18184.22352727502,0.4819988029812608,22.87674846966247,23,1,BruteForce
Workstation,94.85499560449999,0,0,0,3,0,5,3.0150045266813494,558.4680372070457,0.37443127311511915,11029.77819921985,2451.0704526832856,8578.707746536566,0.2857155792109648,30.6360791448074,23,1,PortScan
Workstation,95.88110691277254,2,3,0.03333333333333333,40,0.6666666666666666,1,0,453.3699108718005,1.0187639187313307,23328.714351507544,4474.467238497542,18854.247113010002,0.23731879675057532,40.654533029484774,23,1,DDoS
Workstation,104.90273499694072,0,1,0,2,0,6,0,2045.8431470960154,2.0882174769763404,8745.391186302888,2753.9942300291123,5991.396956273775,0.45965811481499663,9.219225087662817,23,1,Normal
Workstation,133.04247558425845,0,1,0,1,0,4,0.20666334953715265,1146.368793497312,0.9679565820929351,76133.88566494442,36796.03681012531,39337.84885481911,0.9353850777637931,23.552506342875805,23,1,PortScan
WebServer,1161.407623920118,0,30,0,952,0,4,33.522222245986136,340.63713596580214,68.1635616147498,1096660.1575254223,315518.45985746424,781141.697667958,0.40391962277704774,42.72958927614944,23,1,DDoS
WebServer,520.4170870389348,6,22,0.1,14,0.2727272727272727,8,50.12810360062822,437.3303688806735,25.154744913211236,403657.44085915666,232228.2899403665,171429.15091879014,1.354660445412684,18.142446446023865,23,1,Normal
WebServer,557.5975870856237,6,21,0.1,17,0.2857142857142857,7,19.1643753249525,339.93370445922795,21.053655230407735,140947.79589018287,52417.609962374765,88530.1859278081,0.5920874265995407,24.217950007917818,23,1,BruteForce
WebServer,395.97412451773505,0,26,0,11,0,8,60.92206441665937,79.90502537637823,70.82357984870747,465048.9891515713,192004.39370344192,273044.59544812934,0.7031979277535902,49.609536863086966,23,1,PortScan
WebServer,926.596940964045,0,22,0,673,0,3,57.09953799505747,223.2919097456135,23.67524430807114,910477.1796302916,197494.33161687892,712982.8480134127,0.2769973108990746,47.55757146741053,23,1,DDoS
WebServer,277.9222145841742,1,24,0.016666666666666666,15,0.041666666666666664,4,65.63355035632061,432.12027036895074,43.03053805180973,920207.8709749096,508857.9596210577,411349.91135385196,1.2370440483292755,30.522496317837412,23,1,Normal
WebServer,353.2198463351386,5,26,0.08333333333333333,35,0.19230769230769232,0,42.64866593245485,251.7235751327432,19.287974829878827,335189.1572916527,75256.46292525873,259932.69436639396,0.28952288248579955,44.913307804419716,23,1,BruteForce
WebServer,910.108206707884,0,31,0,14,0,31,99.44659554987066,847.0864141180468,49.92924906262693,1604133.3517688648,614422.8259175638,989710.525851301,0.6208106409589481,56.470240750196716,23,1,PortScan
DatabaseServer,415.9357486002739,0,3,0,376,0,3,36.03138006751488,578.6831743917039,53.60066357186745,617667.3097560881,258484.95954378712,359182.35021230095,0.719648277235797,80.71137341098407,23,1,DDoS
DatabaseServer,364.5902784027476,1,8,0.016666666666666666,6,0.125,0,16.41834621306263,886.7358908326157,7.3672567770975785,149131.5786407235,30327.39499992251,118804.183640801,0.2552721130731894,60.118905678525486,23,1,Normal
DatabaseServer,412.0077133928931,1,24,0.016666666666666666,2,0.041666666666666664,0,14.839402765820385,422.4242507975908,9.175447690303498,280216.153003667,200761.72932684256,79454.42367682444,2.5267533264532567,54.33346506328429,23,1,Normal
DatabaseServer,222.31891942672917,0,13,0,1,0,1,35.51349326536903,1604.9554556572612,15.593273761453332,123957.34386921952,22571.40385979226,101385.94000942726,0.22262854058159823,50.0527052937492,23,1,Exfiltration
DatabaseServer,286.42725533081705,1,11,0.016666666666666666,3,0.09090909090909091,2,32.863654917393546,678.2167995626218,6.345156102060202,411740.88345317065,201581.2775159211,210159.60593724958,0.9591818399969315,40.42731756420581,23,1,Normal
IoTDevice,40.50632725457538,8,0,0.13333333333333333,13,1,0,1.9149801021483044,1280.1345919427338,1.652016536041015,14203.776869305091,7500.135041546856,6703.641827758235,1.1188150014952358,15.09926521527426,23,1,BruteForce
IoTDevice,18.05553457839594,1,0,0.016666666666666666,1,1,7,4.605615018185603,294.9436660901247,0.9040254937316969,24500.810656934453,12257.430815055808,12243.379841878643,1.0011476384265319,22.652493977721612,23,1,PortScan
IoTDevice,39.38933416215131,0,5,0,916,0,1,6.040378573702969,777.25782201719,1.6711213889395136,27003.03208335847,6304.821703094672,20698.210380263798,0.30460709342806075,47.48610822647611,23,1,DDoS
Workstation,216.45305522169514,5,11,0.08333333333333333,42,0.45454545454545453,2,8.416758678457152,866.8684036296796,5.921703779119461,302959.77006019827,119857.69572026131,183102.07433993695,0.6545949637781836,38.385769054688616,14,0,BruteForce
Workstation,64.81875608676401,1,12,0.016666666666666666,2,0.08333333333333333,5,6.1467151995201705,445.0821965889666,6.2798027493225375,49167.28696745216,26553.19878709408,22614.088180358078,1.1741883455711204,16.64189032267058,14,0,PortScan
Workstation,405.0492296337062,1,9,0.016666666666666666,420,0.1111111111111111,5,9.454466348010664,1822.4970613736612,8.187576579789832,145523.83475839611,81937.66606962193,63586.16868877418,1.288608320949012,53.308112743099564,14,0,DDoS
Workstation,66.87340749832481,1,7,0.016666666666666666,2,0.14285714285714285,4,5.428390072081724,323.34649340349307,6.276594637244473,123776.85062410758,24978.51273637315,98798.33788773444,0.2528232080660759,27.014937714466488,14,0,Normal
Workstation,118.4113437595444,5,22,0.08333333333333333,5,0.22727272727272727,3,8.217273476906856,865.5429928815228,5.306457715767849,195102.35573582727,82875.72574961107,112226.6299862162,0.7384675612177783,27.369309196085364,14,0,Normal
Workstation,172.80582284812863,1,12,0.016666666666666666,2,0.08333333333333333,3,2.6998382006589496,476.2301356169907,6.556812761888798,204096.80461802788,115484.15688301637,88612.64773501149,1.3032468821873129,33.596833794846894,14,0,Exfiltration
Workstation,69.28646165621714,6,4,0.1,5,1.5,3,8.546780643331296,307.97461890104603,6.20332671497284,225721.35730667436,75175.74231778333,150545.61498889103,0.49935524407888365,13.908814337128193,14,0,Normal
Workstation,71.0392572382151,0,5,0,3,0,4,2.5686259674990373,1803.8602024986264,3.2304165299955785,441279.014531045,130375.19370272229,310903.8208283227,0.41934252642946407,13.364304940693975,14,0,Normal
Workstation,128.28160546541974,12,5,0.2,21,2.4,2,2.8027192143394575,1191.9111111990312,0.6797993915627234,160127.1059492281,61879.542809336,98247.5631398921,0.6298328511336955,28.983157673196427,14,0,BruteForce
Workstation,204.50544484804448,0,6,0,517,0,3,14.349903268414787,598.2704919709211,3.0853864990041635,577418.8400991446,376712.18245177314,200706.6576473715,1.8769291804641173,60.61390892328956,14,0,DDoS
Workstation,134.56987986330518,1,15,0.016666666666666666,1,0.06666666666666667,0,0.9114745029198061,280.98616829520734,0.6083999291534914,104062.67323178228,43286.4102686795,60776.26296310277,0.7122255985853992,34.056167491577924,14,0,Normal
Workstation,133.27929068734892,11,3,0.18333333333333332,17,3.6666666666666665,7,0.17953317170929664,426.9061396069675,5.5831560518327565,374843.82823795895,124824.66020623322,250019.16803172574,0.49926036147114056,43.871594797927635,14,0,BruteForce
Workstation,74.22221496871778,0,13,0,4,0,14,6.61673274951527,868.5071058063884,3.6918614719268303,69140.52787798729,38618.554192408126,30521.97368557916,1.2652705421423776,14.242467285140245,14,0,PortScan
Workstation,108.53072380500764,6,5,0.1,2122,1.2,7,10.575629635807857,323.75086057062623,9.274783387896207,230643.31404531765,79615.83078788179,151027.48325743587,0.5271612098055795,52.081771443385286,14,0,DDoS
Workstation,87.59647031699211,3,14,0.05,2,0.21428571428571427,5,8.015331055706536,613.7342183450862,7.558226771039147,138375.9357332442,42919.69342878352,95456.24230446068,0.4496268907369076,26.773482015023276,14,0,Normal
Workstation,106.53843116087606,3,7,0.05,8,0.42857142857142855,4,11.95564586237024,255.12251373692672,6.281389577929679,122897.76115265241,35435.010035171515,87462.75111748089,0.40514401367931857,27.159291312668348,14,0,BruteForce
Workstation,116.4775557574891,1,0,0.016666666666666666,1,1,7,2.381905441471762,543.5534953823309,7.267341898921042,69370.73041999883,19698.94878805981,49671.78163193902,0.39658228758586267,35.71150039287674,14,0,PortScan
Workstation,103.62030957109454,6,9,0.1,50,0.6666666666666666,7,1.9737236493089776,533.0178823596272,1.419285596005699,216939.98294606846,77721.60678840565,139218.3761576628,0.5582711775088302,55.807278750091285,14,0,DDoS
Workstation,119.77721962252834,6,23,0.1,3,0.2608695652173913,9,7.099157916629639,1106.2818964500466,6.770784293403492,126490.2484791794,53440.04836086348,73050.20011831592,0.7315523882796925,8.3966731609848,14,0,Normal
Workstation,174.86674952743738,3,3,0.05,5,1,14,6.789199701298839,831.0624831727289,5.077265816352588,162067.3971229444,85315.55154533843,76751.84557760599,1.1115765478117843,21.688867509396648,14,0,PortScan
WebServer,1340.3331044425006,3,51,0.05,851,0.058823529411764705,24,100.803892577618,672.364392926585,150.4913102554695,5023899.106377335,1789934.5464633002,3233964.559914035,0.553479951094727,58.232797253449206,14,0,DDoS
