DeviceType,AveragePacketRate,TotalFailedLogins,SuccessfulLogins,FailedLoginRate,UniqueSourceIps,FailedToSuccessRatio,UniquePortsAccessed,ConnectionAttemptsPerSecond,AverageConnectionDurationMs,NewConnectionsPerSecond,TrafficVolumeBytes,OutgoingBytes,IncomingBytes,OutgoingIncomingRatio,AverageCpuUsage,TimeOfDay,AfterHoursActivity,Label
Workstation,143.2152491097725,22,2,0.36666666666666664,37,11,2,31,584.9635636933145,14,72818.45554358794,29692.654437475496,43125.80110611244,0.6885125302232821,16.565753304742255,20,1,BruteForce
Workstation,366.1636528461676,4,9,0.06666666666666667,2,0.4444444444444444,79,102,144.56474403130926,5,107661.38459535685,38956.83932706287,68704.54526829398,0.5670198263438738,45.034945766535486,20,1,PortScan
Workstation,102.99152733214024,0,6,0,1,0,2,1,159.68483048123719,0,53554.07129197811,17154.004870310837,36400.066421667274,0.47126301011637306,22.91680541886321,20,1,Normal
Workstation,155.5697648902903,2,10,0.03333333333333333,1,0.2,4,1,565.1414248360522,2,84418.61635471365,41397.3431542122,43021.273200501455,0.9622528594465138,27.93290348371044,20,1,Normal
Workstation,301.4583774052677,0,3,0,1,0,5,0,575.8622665521068,3,230958.15664255354,212153.18767394702,18804.968968606525,11.281762178290256,21.769140331662825,20,1,Exfiltration
Workstation,74.85497010346532,4,4,0.06666666666666667,1,1,5,2,841.997418038164,3,95343.53076134846,27222.330237334118,68121.20052401435,0.39961612578653244,24.176919441743124,20,1,Normal
Workstation,99.29145160669131,0,6,0,1,0,2,5,552.2508944814509,3,28268.064476450563,14188.105534502252,14079.958941948313,1.0076808883463246,19.67394634279449,20,1,Normal
Workstation,187.77749752491042,70,3,1.1666666666666667,13,23.333333333333332,1,61,294.2760628527131,30,121062.51463772009,54252.51682264787,66809.99781507222,0.8120418888923927,40.45623418658481,20,1,BruteForce
Workstation,221.98449221871104,4,6,0.06666666666666667,1,0.6666666666666666,21,26,2868.6562333901265,4,58757.05084262637,20572.45494179404,38184.595900832326,0.5387631964266935,15.737978501126957,20,1,PortScan
Workstation,1953.1977622381728,0,7,0,508,0,1,809,938.6914038535017,541,1336533.5257410905,512593.4914635194,823940.0342775712,0.6221247543978855,82.34793457514388,20,1,DDoS
Workstation,178.2889473057394,2,5,0.03333333333333333,2,0.4,0,1,673.1331323571756,2,131565.81811785052,64929.607715548605,66636.2104023019,0.9743892595864914,8.51060548541063,20,1,Normal
Workstation,139.66214459919803,17,8,0.2833333333333333,42,2.125,1,27,1304.6242481150389,20,28916.21357992987,16175.078642283537,12741.134937646335,1.2695163124354722,36.988985010017416,20,1,BruteForce
Workstation,1842.4975599044117,1,4,0.016666666666666666,757,0.25,4,770,1037.571446906919,513,1138287.3821939933,421061.37089655077,717226.0112974426,0.5870692979119121,61.125203190345744,20,1,DDoS
Workstation,95.88756912793501,2,10,0.03333333333333333,2,0.2,2,4,480.11427271834197,2,77847.27120911347,36112.823757152684,41734.44745196079,0.8653001527987406,4.493344540531876,20,1,Normal
Workstation,247.6019749263791,73,3,1.2166666666666666,70,24.333333333333332,0,63,1843.3024499498497,32,32947.797944425205,11609.59788646881,21338.200057956394,0.5440757821623258,52.475846797084294,20,1,BruteForce
Workstation,348.4000885357453,4,2,0.06666666666666667,1,2,86,105,1298.0413773185164,0,513106.71379350626,221885.1181916422,291221.5956018641,0.7619116217431435,25.9983758991331,20,1,PortScan
Workstation,1419.3379915928479,2,2,0.03333333333333333,11,1,8,630,269.89066854423777,420,522760.1127458021,167132.3248357642,355627.7879100379,0.4699641887321897,47.044238430050754,20,1,DDoS
Workstation,116.44863982850522,1,8,0.016666666666666666,1,0.125,3,1,1255.2551862869707,2,113337.57505513263,39556.59811733055,73780.97693780209,0.5361354614574575,5.670575380347561,20,1,Normal
Workstation,217.28584629236374,20,4,0.3333333333333333,21,5,3,29,758.4617693446598,15,77466.78143723919,48931.22243857016,28535.558998669025,1.7147455369930706,36.07389303926286,20,1,BruteForce
Workstation,205.45119260122564,1,6,0.016666666666666666,5,0.16666666666666666,19,23,940.0507893471536,1,47156.47853561303,15719.286539869028,31437.191995744,0.5000219657658076,35.05383143612248,20,1,PortScan
Workstation,1704.087003232272,5,14,0.08333333333333333,223,0.35714285714285715,1,752,605.0840966193815,506,1066564.1846325167,397625.2386430375,668938.9459894792,0.5944118533192583,62.12018994018069,20,1,DDoS
Workstation,79.30162358286557,1,7,0.016666666666666666,2,0.14285714285714285,3,3,2173.9189689049117,1,42585.14468488541,30129.079689099846,12456.064995785566,2.4188280728539744,4.256739137028305,20,1,Normal
Workstation,276.7061913676334,0,2,0,1,0,1,3,273.87990356447983,1,217138.67003953268,163304.3031617826,53834.366877750086,3.0334582281356184,16.592141597823677,20,1,Exfiltration
Workstation,143.89454108844828,0,14,0,1,0,1,2,1756.9264039984416,4,50625.920322170045,18944.33041022631,31681.58991194373,0.597960217996649,7.6667649130368165,20,1,Normal
Workstation,108.5457215015056,1,9,0.016666666666666666,1,0.1111111111111111,6,6,295.89257936008175,3,151980.25578887647,44723.12090201156,107257.13488686492,0.4169710569761686,14.376581981789315,20,1,Normal
Workstation,197.244031294217,23,4,0.38333333333333336,92,5.75,0,28,603.463898226935,15,36831.449241697126,9790.821635854556,27040.627605842572,0.3620781950245522,14.275931377345149,20,1,BruteForce
Workstation,206.08953088859565,1,9,0.016666666666666666,1,0.1111111111111111,22,24,208.42043256104847,4,81405.20459546609,31083.7450445392,50321.459550926884,0.6177035666678444,28.176342301168535,20,1,PortScan
Workstation,1457.89552954098,0,10,0,57,0,4,637,1606.5837841081898,423,581360.4317449802,209525.35523996945,371835.0765050107,0.5634900214615605,60.01149913903501,20,1,DDoS
Workstation,167.18490267353644,0,6,0,1,0,0,0,1288.7945573989323,4,61599.24879400257,23695.18261342257,37904.06618058,0.6251356384968193,13.146980963802177,20,1,Normal
Workstation,221.13993943933343,76,3,1.2666666666666666,37,25.333333333333332,3,63,1639.5818534254665,32,89451.6922532682,48741.11336014537,40710.57889312282,1.1972591568423787,27.88310447284618,20,1,BruteForce
Workstation,339.4292708058712,3,1,0.05,3,3,76,103,10,1,94452.59384567145,35911.50685694822,58541.086988723226,0.6134410668504644,29.56600494501792,20,1,PortScan
Workstation,1867.5620574449044,1,8,0.016666666666666666,400,0.125,1,770,2624.148731977932,511,1120850.404314386,419268.4017690924,701582.0025452935,0.5976042718427983,87.12150630398358,20,1,DDoS
Workstation,122.60329105584474,17,14,0.2833333333333333,38,1.2142857142857142,3,27,498.96556123037664,13,115499.83998762711,34438.13824076723,81061.7017468599,0.4248385797316581,18.65177881537597,20,1,BruteForce
Workstation,159.13322342649406,0,5,0,2,0,19,23,2602.9590749780596,0,174363.46538744672,69471.27168258834,104892.19370485838,0.6623111713924482,39.570776358337284,20,1,PortScan
Workstation,1401.1403520954213,0,8,0,25,0,4,626,556.6273429586294,416,522102.3392692659,173120.5360824147,348981.8031868512,0.496073246517449,56.95461450163962,20,1,DDoS
Workstation,170.75984466076102,2,11,0.03333333333333333,1,0.18181818181818182,2,0,1096.7313180097108,5,74656.23896753567,24825.2560110792,49830.98295645647,0.49818916943244157,16.120117200532995,20,1,Normal
Workstation,259.62583397087656,59,0,0.9833333333333333,56,1,6,54,1571.774369810238,28,85341.02338929068,39073.04399311918,46267.979396171504,0.8444942809919277,46.5733687179318,20,1,BruteForce
Workstation,219.48539812739463,2,11,0.03333333333333333,1,0.18181818181818182,21,24,1634.6678411385717,5,84905.72598216147,25427.04936448849,59478.67661767298,0.427498572773109,20.533564941879312,20,1,PortScan
Workstation,1916.1641944151447,0,3,0,482,0,2,811,335.71994496231804,541,1241198.703966759,475835.28060374287,765363.4233630161,0.621711550459149,67.96960955269785,20,1,DDoS
Workstation,72.0733192258648,1,6,0.016666666666666666,3,0.16666666666666666,0,3,86.29535873530176,1,50598.746524741946,16988.302381417143,33610.4441433248,0.5054471255712669,20.252565029735983,20,1,Normal
Workstation,118.82258570227756,2,6,0.03333333333333333,4,0.3333333333333333,4,2,545.90795657907,3,76779.67745406297,43364.61364288335,33415.06381117962,1.2977564217122615,20.1251067825378,20,1,Normal
Workstation,244.1677410604585,1,13,0.016666666666666666,2,0.07692307692307693,1,2,593.9406370602784,3,115529.55221697145,96447.20835996092,19082.34385701053,5.054264249856699,15.972009700764191,20,1,Exfiltration
Workstation,79.96261129570584,1,5,0.016666666666666666,1,0.2,7,5,527.5284233154699,2,28948.27271531734,17585.805671405393,11362.467043911945,1.5477101586691013,9.901718065634746,20,1,Normal
Workstation,203.05389931688376,19,0,0.31666666666666665,31,1,4,27,913.0183120058986,13,196250.93570609824,78011.46700404193,118239.46870205631,0.6597751821823369,39.696538063245654,20,1,BruteForce
Workstation,149.39736634100007,2,5,0.03333333333333333,3,0.4,21,30,2093.7921919280207,2,83258.26650219945,42705.59465475502,40552.67184744443,1.0530895427904159,24.732603535149583,20,1,PortScan
Workstation,1362.8210431878313,1,3,0.016666666666666666,43,0.3333333333333333,4,638,1323.7020844199037,426,576756.9399429336,226663.02476491925,350093.91517801443,0.6474349165699338,40.63272343003988,20,1,DDoS
Workstation,66.78863545271177,1,2,0.016666666666666666,4,0.5,8,1,952.3820003030335,5,128936.198045498,63552.254830042,65383.943215456,0.9719856543466928,23.5684575272009,20,1,Normal
Workstation,204.61779859975604,76,6,1.2666666666666666,24,12.666666666666666,3,65,428.2300017790876,35,55536.72832851743,19025.04003597133,36511.688292546096,0.5210671137290388,49.152993347473206,20,1,BruteForce
Workstation,227.94694044276508,0,7,0,1,0,22,24,939.9135429181401,0,49282.843335020516,17675.305953468942,31607.537381551578,0.5592117392791732,36.31534702198773,20,1,PortScan
Workstation,1465.1646447146802,1,4,0.016666666666666666,36,0.25,0,645,822.1762420592473,427,625916.4404499733,197164.73203636735,428751.7084136059,0.459857600954834,51.164759784762204,20,1,DDoS
Workstation,144.63404315666205,1,4,0.016666666666666666,2,0.25,1,3,935.4010344733499,3,142184.13437330828,65132.273587488955,77051.86078581933,0.8453043563547,25.820586290906807,20,1,Normal
Workstation,146.26080106581463,20,3,0.3333333333333333,63,6.666666666666667,2,28,319.3832396108122,13,110206.1444509872,66110.00462638555,44096.13982460164,1.4992243060128854,30.934057616361,20,1,BruteForce
Workstation,1769.234717587203,1,2,0.016666666666666666,703,0.5,0,760,577.9289050732959,503,1025799.5012890233,384720.16590913734,641079.335379886,0.6001131914214062,82.5772167043514,20,1,DDoS
Workstation,49.855282572199606,3,5,0.05,1,0.6,1,1,1746.7709612507995,1,118984.6328801428,50465.698007245985,68518.93487289682,0.7365219278562964,31.97540459915904,20,1,Normal
Workstation,294.70185653700423,56,0,0.9333333333333333,11,1,0,55,992.7557644286893,29,76444.9368522289,39695.75089370681,36749.18595852209,1.0801804137514894,30.52302644052176,20,1,BruteForce
Workstation,344.4186738988869,0,8,0,1,0,87,103,577.324067741392,2,79919.4804094758,35248.21900292593,44671.26140654987,0.7890580631277563,38.29219051468871,20,1,PortScan
Workstation,1763.0394086354854,0,1,0,608,0,1,767,304.68224968441183,509,1086373.8817903935,393832.6556496585,692541.2261407351,0.5686775613985262,62.28717084648183,20,1,DDoS
Workstation,94.77194820534508,0,3,0,1,0,3,3,1337.6964319220235,0,182870.77254803322,42451.35855430069,140419.41399373254,0.3023183002045249,32.81655613107679,20,1,Normal
Workstation,125.17371520879439,1,11,0.016666666666666666,2,0.09090909090909091,1,5,389.3192232724201,2,43504.812629513915,9183.50733466297,34321.30529485094,0.2675745358682709,26.441658570022323,20,1,Normal
Workstation,209.20789569036353,0,1,0,1,0,2,0,866.2707071701169,0,274241.2235779912,213154.06529685837,61087.158281132804,3.489343280888751,35.786070017357716,20,1,Exfiltration
Workstation,132.1788051326505,3,2,0.05,1,1.5,4,3,1316.8738256536237,3,60204.79104014981,25308.911999102656,34895.879041047156,0.725269364022394,22.509441301015126,20,1,Normal
Workstation,165.18574377554526,0,8,0,1,0,4,0,436.18541695527284,0,62561.885748349254,38554.59860815189,24007.28714019736,1.6059539915110517,17.64999465070141,20,1,Normal
Workstation,225.7891580396112,63,4,1.05,29,15.75,2,65,442.5075827797606,30,91106.97779545687,38338.05448941491,52768.92330604196,0.7265271316427498,22.34493347888987,20,1,BruteForce
Workstation,200.1051244447249,0,6,0,1,0,21,26,430.0041470519392,1,67141.73531431255,9986.974208184474,57154.76110612808,0.17473564782538617,20.61848857404913,20,1,PortScan
Workstation,1854.9703075072975,3,9,0.05,1305,0.3333333333333333,3,796,1082.2500280918835,531,1184883.8367731743,450643.75428433996,734240.0824888343,0.6137553165945459,69.83274009364123,20,1,DDoS
Workstation,104.1348246976059,3,9,0.05,3,0.3333333333333333,2,0,2196.49060955894,3,91953.36098925764,34841.48416112029,57111.87682813734,0.6100567184294478,12.797493658499143,20,1,Normal
Workstation,49.112640355476955,2,4,0.03333333333333333,1,0.5,4,4,1190.5191839719707,4,56566.98759256174,20330.7085601503,36236.27903241144,0.5610594990165947,24.619246261771885,20,1,Normal
Workstation,293.38302597816255,0,2,0,2,0,5,1,1563.1281214955886,4,297424.7732092543,276310.58372014016,21114.189489114146,13.086487826709984,20.637755317257497,20,1,Exfiltration
Workstation,83.95229130550307,4,4,0.06666666666666667,1,1,4,3,863.2008751740423,0,62705.644188571256,13547.234710498566,49158.40947807269,0.27558325939209577,24.040879872325025,20,1,Normal
Workstation,56.10545644275293,1,3,0.016666666666666666,1,0.3333333333333333,0,4,935.1536439408372,2,39180.54428393996,17125.21101690376,22055.3332670362,0.7764657559039936,10.689512744841938,20,1,Normal
Workstation,184.80259276292063,59,0,0.9833333333333333,22,1,0,53,1168.452892727363,28,75068.19977128023,25824.918056341627,49243.2817149386,0.5244353576156419,38.46691837395838,20,1,BruteForce
Workstation,227.2956844836342,1,3,0.016666666666666666,6,0.3333333333333333,24,26,831.9814763350187,2,46251.55658321772,22933.573961551512,23317.98262166621,0.9835144975295795,19.77304358868096,20,1,PortScan
Workstation,145.47073048921965,0,9,0,1,0,4,1,1911.4581914058924,1,37629.204127865705,8072.584752577698,29556.619375288006,0.27312273606389187,27.723050728592803,20,1,Normal
Workstation,258.14865600316335,64,5,1.0666666666666667,28,12.8,5,61,1876.9771291945515,28,106647.06097388634,40489.360084262196,66157.70088962415,0.6120128048556831,36.49558883827577,20,1,BruteForce
Workstation,154.19589832618777,4,4,0.06666666666666667,1,1,23,29,517.5666825907256,1,175175.4967403576,117741.46589059391,57434.03084976367,2.0500296452913576,36.16093301494287,20,1,PortScan
Workstation,1384.919577435934,1,3,0.016666666666666666,37,0.3333333333333333,5,632,2135.1350521525223,422,520022.0576013271,188038.55118041133,331983.5064209158,0.5664093171604758,55.63099930083372,20,1,DDoS
Workstation,175.55614933788016,0,4,0,1,0,0,2,754.4499682168413,2,85964.07135339879,36531.453822704214,49432.61753069458,0.7390151613966316,17.705931875232856,20,1,Normal
Workstation,199.83696395524845,67,6,1.1166666666666667,15,11.166666666666666,7,64,161.5701972533956,32,160844.51480280704,71314.98124538714,89529.5335574199,0.7965525833958375,28.997569608446618,20,1,BruteForce
Workstation,233.31931047362147,0,10,0,1,0,21,24,338.90895281522074,0,61620.62068654288,12390.9498290487,49229.67085749418,0.2516967839357886,35.11631840069826,20,1,PortScan
Workstation,1955.2781740527216,0,0,0,786,0,2,808,282.8851472716747,536,1274225.956291278,465325.83418379066,808900.1221074873,0.5752574656206539,77.5127041745173,20,1,DDoS
Workstation,155.3287570292257,3,5,0.05,2,0.6,0,2,573.4864418865936,4,122619.4174502154,51664.47006764161,70954.9473825738,0.7281306233528427,24.321636823490017,20,1,Normal
Workstation,167.2763241726451,20,8,0.3333333333333333,39,2.5,4,34,794.8059999434842,18,160955.5858410756,63058.05439826438,97897.53144281123,0.6441230281184462,17.50887340011829,20,1,BruteForce
Workstation,1829.5732719806701,1,7,0.016666666666666666,756,0.14285714285714285,2,778,598.3197280409041,520,1123365.9372664164,401758.8007708946,721607.1364955218,0.556755581329243,82.86286584981364,20,1,DDoS
Workstation,105.56941075642149,0,1,0,2,0,0,0,1271.6887365403586,1,58068.0820512765,10652.493291992798,47415.5887592837,0.22466225920071697,17.979820943694936,20,1,Normal
Workstation,96.9085701462953,4,8,0.06666666666666667,1,0.5,3,2,461.1872391361035,4,131539.89338724824,42319.71154543707,89220.18184181118,0.47432890935450683,33.25315552414074,20,1,Normal
Workstation,257.65747200598423,1,11,0.016666666666666666,2,0.09090909090909091,4,2,976.9132395003653,1,128979.65936980708,92171.14541083916,36808.513958967924,2.504071354621553,11.480837089273553,20,1,Exfiltration
Workstation,58.63341861204186,2,7,0.03333333333333333,3,0.2857142857142857,3,1,721.4186274604563,1,54517.260773387476,22795.807513352345,31721.45326003513,0.7186243116443871,5.174753470971956,20,1,Normal
Workstation,67.83348613692124,0,5,0,1,0,1,3,365.0604480890463,2,68793.45057237356,32135.460334038835,36657.99023833473,0.8766290820939086,29.518544202578596,20,1,Normal
Workstation,216.3156367428363,74,0,1.2333333333333334,33,1,4,67,732.6099021128749,37,40595.9129642691,18201.805135530187,22394.107828738914,0.8127943865739254,41.94535791980281,20,1,BruteForce
Workstation,349.84000200681896,0,5,0,1,0,83,101,384.0155028568895,1,139217.73978792666,45884.04164440805,93333.69814351863,0.49161281034693866,31.115910774691546,20,1,PortScan
Workstation,1843.6522748035143,0,6,0,548,0,1,772,1834.5663683590578,515,1107215.0869300286,417414.1864871131,689800.9004429155,0.6051227045645996,83.70034004350418,20,1,DDoS
Workstation,161.570608407368,1,1,0.016666666666666666,2,1,1,1,414.95216563909054,2,111677.68360226983,33660.91476027767,78016.76884199215,0.43145743229191325,10.400441015912282,20,1,Normal
Workstation,154.45380166774558,0,2,0,2,0,22,24,446.83762023066356,1,106490.99365413105,31566.69083461839,74924.30281951265,0.4213144419996849,27.874874636872004,20,1,PortScan
Workstation,1370.0721742520918,3,0,0.05,20,1,0,641,1044.7154004602446,425,567294.289292709,200471.27731174027,366823.01198096864,0.5465068187219972,57.39882190622504,20,1,DDoS
Workstation,141.62583230283036,2,10,0.03333333333333333,2,0.2,6,0,471.66402676948377,5,44511.70638375655,25819.936050872897,18691.770332883658,1.381353161901896,12.692569927901726,20,1,Normal
Workstation,248.51411718156675,65,3,1.0833333333333333,30,21.666666666666668,3,56,280.9904367194066,32,112544.17384699194,24801.819600154915,87742.35424683703,0.28266644784094086,39.77207526789668,20,1,BruteForce
Workstation,240.6281563525431,0,5,0,1,0,20,28,901.0947872413385,5,167909.66585972754,86450.39850376685,81459.2673559607,1.0612714956788882,33.922059752240216,20,1,PortScan
Workstation,1753.2895984802972,1,12,0.016666666666666666,799,0.08333333333333333,3,766,2794.4636340209254,508,1077093.4152625345,402620.1028755651,674473.3123869695,0.5969400056033167,80.16530940616465,20,1,DDoS
Workstation,113.81049698241316,2,3,0.03333333333333333,2,0.6666666666666666,2,4,1089.400835536153,1,346269.70617337816,181780.41641391476,164489.28975946337,1.1051200760835955,16.02127464876225,20,1,Normal
Workstation,196.99931587286721,76,0,1.2666666666666666,19,1,1,67,419.0359069607882,35,238527.9548643828,114094.50062854172,124433.4542358411,0.9169117849312151,41.84558894904794,20,1,BruteForce
Workstation,423.8626492643755,2,2,0.03333333333333333,2,1,84,103,227.316664095207,1,74246.13600431087,20797.016019274855,53449.11998503601,0.38909931585585195,19.898686622037896,20,1,PortScan
Workstation,1828.9065240082987,1,9,0.016666666666666666,710,0.1111111111111111,2,764,476.4415010703883,507,1097913.844281233,387194.72151835175,710719.1227628811,0.5447928852866006,76.5196005410651,20,1,DDoS
Workstation,135.09061415460727,2,4,0.03333333333333333,1,0.5,3,3,477.37981892910665,0,241075.33800002027,77108.6729626121,163966.66503740818,0.47027042322913704,12.400114935826732,20,1,Normal
Workstation,256.8929234515008,1,4,0.016666666666666666,3,0.25,1,2,1193.4679856439539,2,137787.39376884475,108229.97133400121,29557.42243484353,3.6616850326710213,30.64475608587659,20,1,Exfiltration
Workstation,141.64844262091339,0,4,0,1,0,0,3,156.73290503879784,2,215461.97017055328,87053.2659322734,128408.70423827988,0.6779389796717687,19.226528367922246,20,1,Normal
Workstation,57.96137427431372,2,3,0.03333333333333333,3,0.6666666666666666,1,0,744.4307065214482,2,137678.9815345063,76523.4326144716,61155.54892003469,1.2512917301180884,12.608123788123654,20,1,Normal
Workstation,168.73250535423787,20,0,0.3333333333333333,45,1,1,28,457.8569155534646,14,50350.99935706002,15534.967681588316,34816.031675471706,0.446201561004808,27.42026818163367,20,1,BruteForce
Workstation,337.7503036276121,0,7,0,2,0,81,98,1582.8760819763602,5,85137.26884562959,20300.78057969745,64836.48826593214,0.3131073431434495,43.836077834280815,20,1,PortScan
